dataset,subject,session,LI_mu_early_T1,LI_mu_mid_T1,LI_mu_late_T1,ΔLI_mu_T1,LI_beta_early_T1,LI_beta_mid_T1,LI_beta_late_T1,ΔLI_beta_T1,mu_ERD_slope_contra_T1,mu_ERD_slope_bilateral_T1,mu_ERD_selectivity_T1,beta_ERD_slope_contra_T1,beta_ERD_slope_bilateral_T1,beta_ERD_selectivity_T1,LI_mu_early_T2,LI_mu_mid_T2,LI_mu_late_T2,ΔLI_mu_T2,LI_beta_early_T2,LI_beta_mid_T2,LI_beta_late_T2,ΔLI_beta_T2,mu_ERD_slope_contra_T2,mu_ERD_slope_bilateral_T2,mu_ERD_selectivity_T2,beta_ERD_slope_contra_T2,beta_ERD_slope_bilateral_T2,beta_ERD_selectivity_T2,μ_responder,β_responder
Cho2017,2,0,0.05803087901149695,-0.6998893114599201,-0.06417175778924519,-0.12220263680074214,0.07365480358846299,0.31519866946467007,0.43880626447945076,0.36515146089098777,-0.6722403385256028,-0.5667452928957926,-0.10549504562981027,0.3288368270215549,0.20306847256430532,0.1257683544572496,-0.323023576729851,-0.7029860820554508,0.05240580518055274,0.37542938191040376,-0.2917124541037193,-0.7669211670034434,-0.14422196821713704,0.14749048588658228,0.15022048157839468,-0.006568979189573442,0.15678946076796813,0.0015707323840405685,-0.04161799789688114,0.04318873028092171,True,True
Cho2017,3,0,0.05934084067840737,-0.3505053480744789,0.5984830387477904,0.539142198069383,0.41262261835585845,0.5353563503499468,0.9849194853067056,0.5722968669508471,-0.16945331845948547,-0.3120485831010129,0.14259526464152744,0.03770024677772321,-0.21952029827350483,0.25722054505122804,-0.8241792390926828,-0.5661878707265636,0.15823471444191115,0.9824139535345939,-0.16542831860861132,0.04005043596157164,0.5004838498919824,0.6659121685005936,0.4174272506520509,0.23890970054702557,0.17851755010502532,0.25181987839873166,-0.009054351111142056,0.2608742295098737,True,True
Cho2017,4,0,0.18223896112619203,0.27362115665426795,0.21094765342539054,0.028708692299198507,0.6858156829876092,-0.6976885197259901,0.46252700112997647,-0.22328868185763273,1.4254731381711925,1.1624773291944916,0.26299580897670083,0.10093668992008942,0.11267936150877843,-0.01174267158868901,-0.44759162161735555,0.08688696163304169,0.16361578446752814,0.6112074060848837,-0.017944891125637203,-0.36345525100222525,0.27560854016422354,0.2935534312898607,0.23883218103334589,-0.33927402677364915,0.5781062078069951,-0.383357962237821,-0.4728989712799342,0.0895410090421132,True,True
Cho2017,5,0,-0.07201090157943521,-0.07900571333584017,-0.026591359229188226,0.045419542350246984,-0.045221093291748914,0.0005545136913822723,0.12952346838423517,0.1747445616759841,-0.1691433650492571,-0.3476492305625314,0.1785058655132743,0.9337705962079142,0.7159764545616516,0.21779414164626265,-0.11940075927899736,0.009716765212039478,0.03959674874880056,0.1589975080277979,-0.024149047925546844,0.29335657055398684,0.1973308657565846,0.22147991368213144,-0.019847230846642194,-0.6761485146783865,0.6563012838317444,0.1803319775718597,-0.10857635569125423,0.28890833326311394,True,True
Cho2017,6,0,-0.15369430612188012,0.1349595946905076,-0.12308983444527519,0.030604471676604933,0.35355285356142313,0.23826464843014647,0.7666885814301837,0.41313572786876057,0.37422653462436317,0.4106579753120362,-0.03643144068767301,-0.02148745380802819,-0.12237970621133132,0.10089225240330313,0.14159631170640466,-0.3438622381522754,-0.6232250434947926,-0.7648213552011972,0.7388466999393125,-0.5319498004107872,-0.6942578059429775,-1.43310450588229,-0.6170857347100488,-0.1496860345632165,-0.4673997001468323,-0.21525478230269018,0.11145749473740649,-0.32671227704009664,True,True
Cho2017,7,0,-0.05540382634947453,0.0800625854247967,0.14933335277276027,0.2047371791222348,0.2665926933152225,-0.02787076023036327,0.3846102745446738,0.11801758122945127,0.7085773690464129,0.4514688796669184,0.2571084893794945,0.44161005376663404,0.3139341588601821,0.12767589490645193,-0.16290626336071495,-0.10611314098008412,-0.061099596056099284,0.10180666730461567,0.5114365265563646,0.42635911070560395,-0.3055340889004613,-0.8169706154568259,1.136520586861284,1.1715321254831847,-0.03501153862190076,-0.0795385338422353,0.14296163497865272,-0.22250016882088802,True,True
Cho2017,8,0,-0.3170575198015472,0.5219069629801965,0.12229804635250416,0.43935556615405136,0.1578476464263541,-0.8312658920333276,0.33247558559049706,0.17462793916414296,0.6965041562482135,0.4833068833579775,0.213197272890236,0.07036926064885396,0.01992118276467303,0.05044807788418093,-0.8666570575584999,0.9501390093999612,-0.6109127105366549,0.255744347021845,-0.3858307875029931,-0.6439781617435336,-0.17880936428246985,0.20702142322052325,0.16430684448097174,0.32912025051344085,-0.1648134060324691,0.13864804128834593,0.1412552825200977,-0.002607241231751767,True,True
Cho2017,9,0,0.08385868761275603,0.04276612502269272,0.20747778981675724,0.12361910220400121,0.061710370014251816,-0.004997632525299277,0.35429120071531306,0.2925808307010612,0.3728844011653665,0.22911859275554067,0.1437658084098258,0.23714554397611606,0.1580139002708948,0.07913164370522127,0.24501872593857987,0.044262855301553036,-0.024701076253651394,-0.26971980219223124,-0.6098954648686482,-0.3578777856482322,0.0947745707652454,0.7046700356338936,-0.09574183100598808,0.14726342048503982,-0.24300525149102792,0.2807638034355223,0.14013574097841633,0.140628062457106,True,True
Cho2017,10,0,0.19369489671148138,-0.378630503506385,-0.1061313304042047,-0.2998262271156861,0.09910922147736384,0.5208658752855536,-0.10083305181785741,-0.19994227329522124,0.13771019456094757,0.47662125371050235,-0.33891105914955477,-0.020010104951802388,0.08280783063764602,-0.1028179355894484,0.4240771312229936,0.052201119502763106,0.17481901722117474,-0.24925811400181888,0.15787926265472102,-0.06621577440042976,0.6577705880039566,0.4998913253492356,0.18687196404120188,0.30779155272999215,-0.12091958868879027,-0.12319167095560207,-0.21990305090031256,0.09671137994471049,False,True
Cho2017,11,0,0.10003987310251292,0.9970007675246996,-0.28921213657877703,-0.3892520096812899,0.13076016021863812,-0.2583575837766555,0.6518618168429452,0.5211016566243071,-0.24832496130746937,0.045175510607791014,-0.2935004719152604,0.05958582834629841,0.007970627482577514,0.05161520086372089,-0.4549217820320714,-0.898697919457762,-0.5014081075035451,-0.046486325471473744,0.033807188161761634,-0.6492562456027309,0.06422370667429009,0.030416518512528454,-0.12325929180683895,-0.19407857026931935,0.0708192784624804,0.1188395885570042,0.10444789740511949,0.014391691151884711,False,True
Cho2017,12,0,-0.6405538683209776,-0.22845111112732694,0.07382798806522133,0.7143818563861989,-0.9220604370438384,0.5343952085013678,0.22635281983628827,1.1484132568801266,0.7287605760784853,0.5165935507076208,0.21216702537086451,0.40066448733947335,0.23972942537290504,0.16093506196656832,0.04964133196527174,-0.06609333164772659,0.27294113985481283,0.2232998078895411,-0.10146147120728749,0.8010995243599406,-0.11060563649574998,-0.009144165288462486,0.3727639298843992,0.11272644503057272,0.2600374848538265,0.3328487523239684,0.37794407111063505,-0.04509531878666667,True,True
Cho2017,13,0,0.3179385193903673,0.48994144299436093,-0.943441087274879,-1.2613796066652463,0.05758988003936705,0.19292688913451217,0.132586579062357,0.07499669902298994,-0.5196532458321869,-0.09342771256325622,-0.42622553326893065,0.2717776975071725,0.2332292756474194,0.0385484218597531,-0.21043562960140733,-0.09349723670679402,0.19392566782652368,0.40436129742793103,-0.4294273374343722,0.3717922115765583,-0.13129839311248961,0.29812894432188264,-0.1465417412678942,-0.6994274467224577,0.5528857054545635,0.11505587590723214,-0.018699707775955865,0.13375558368318802,True,True
Cho2017,14,0,0.4415345335588666,0.2441192760119338,0.4575335164603051,0.015998982901438474,0.24364260089529202,-0.04340550969776434,0.0840657072207554,-0.15957689367453662,-0.3950150045563636,-0.2942013300526001,-0.10081367450376355,0.0037324187367411272,0.10134782525858455,-0.09761540652184342,0.6673208673591996,0.24433129983174487,0.17404591142148804,-0.49327495593771153,0.23106550805712525,0.0984656592906532,-0.1114693994192511,-0.3425349074763764,-1.7105901140514694,-0.6423304242830696,-1.0682596897683998,-0.27094809624654337,0.020212774178261506,-0.2911608704248049,True,False
Cho2017,15,0,-0.0011017894733351364,-0.8440970176029656,-0.05481757623993157,-0.053715786766596434,-0.12751483081619408,-0.36998005932161604,-0.05492881678680499,0.07258601402938909,-0.6793312948298382,-0.6568843875288466,-0.022446907300991636,0.134178227744852,0.12662970656029277,0.0075485211845592315,-0.13757011266465705,0.33203888206309484,0.08254748316479998,0.22011759582945703,0.3422899056612108,0.14915935721327508,-0.037542307236684114,-0.3798322128978949,-0.12433801970637826,-0.3175839382123078,0.19324591850592954,0.4273384260814535,0.49358568054257995,-0.06624725446112645,True,True
Cho2017,16,0,-0.6165857299377956,-0.08801153930572098,-0.9847769620107825,-0.3681912320729869,-0.13291707571929487,0.3324343967474016,-0.8052524366678181,-0.6723353609485232,-0.2162714087707004,-0.0682384297276164,-0.148032979043084,-0.35616849194755906,-0.1867613987875137,-0.16940709316004537,-0.007131982353498187,0.09492443951301735,-0.8094385624711811,-0.8023065801176829,0.5190558335848013,-0.8481775150799833,-0.5117311773949081,-1.0307870109797095,-0.5543113671789719,-0.21871423303878337,-0.33559713414018855,0.06486629843200588,0.27003561737977283,-0.20516931894776697,False,False
Cho2017,17,0,-0.11641790767482553,0.39304987767030025,-0.2242454544863769,-0.10782754681155136,-0.6206510266802368,0.7422452113169898,0.4786904813775403,1.099341508057777,-0.08662288127500095,-0.04098918086298453,-0.04563370041201642,-0.03576682572352875,-0.29632664863543007,0.26055982291190133,-0.2638099912062772,0.23725525836490177,-0.807859626533652,-0.5440496353273747,0.030515591232007335,0.5704710735524052,0.5926830887009297,0.5621674974689224,-0.21167363016944643,-0.09869535453612599,-0.11297827563332044,-0.33417914393009496,-0.3627195971872318,0.028540453257136833,False,True
Cho2017,18,0,-0.4313092411609927,-0.7620637536038031,-0.17165367279004257,0.2596555683709501,0.6994050522747637,0.48169024331007404,-0.4351224136249669,-1.1345274658997306,1.2121331464597551,1.3660511932434316,-0.1539180467836765,-0.45251712013598644,-0.19546301310632536,-0.2570541070296611,0.435357039220645,0.9733709129204773,0.1858400200449527,-0.2495170191756923,-0.1480129868839896,0.36868912212828703,0.3233982635761883,0.47141125046017784,0.2765988219007564,0.2839127850779682,-0.00731396317721178,-0.3007587103605197,-0.45843503494714183,0.15767632458662212,True,True
Cho2017,19,0,0.452089134083824,0.09557900822299431,0.008125622615701225,-0.4439635114681228,-0.21260795465093657,-0.10045486303282065,-0.0659206251891308,0.14668732946180577,0.5794750835933247,0.8212928056176932,-0.24181772202436858,0.7641021308985501,0.766326497522525,-0.0022243666239749604,-0.26354922708104006,-0.09244597442245643,-0.16081245383291493,0.10273677324812514,-0.24704268318193476,0.08210177378661188,-0.10760545396095154,0.13943722922098323,0.31590653783004996,0.2761263174949644,0.03978022033508555,0.2555830572734835,0.17397070879751153,0.08161234847597199,True,True
Cho2017,20,0,0.03732878634818559,0.14795678217721667,-0.8900243544729277,-0.9273531408211133,0.2920444463872464,0.036292272217021394,0.3739408198823182,0.08189637349507178,-0.8809833907023986,-0.548436045867043,-0.33254734483535564,0.22132912430564536,0.1418448804349839,0.07948424387066147,-0.28660181884212627,-0.1140601566716531,0.27557603111430984,0.562177849956436,-0.2525481581371924,-0.12900606865299608,0.27632108624548246,0.5288692443826748,0.22667541963950905,0.01367688706301523,0.21299853257649382,0.17960110731369094,-0.08743219751565134,0.2670333048293423,True,True
Cho2017,21,0,-0.0033222990092777564,0.40580673251241584,0.08239716983477234,0.0857194688440501,0.04719410254425716,0.03580444591056148,-0.42462012016716294,-0.4718142227114201,1.1558804463778634,0.9500818897785152,0.2057985565993482,-0.5690705533111148,-0.3059243330201272,-0.26314622029098755,0.2447494432596651,-0.3287309738399383,-0.2580358119309034,-0.5027852551905685,0.01661533185628475,0.11663416491852328,0.05740812421897343,0.04079279236268868,-0.5363191046918445,0.1619551818727769,-0.6982742865646214,0.2027394890014914,0.16222023531838103,0.04051925368311038,True,True
Cho2017,22,0,0.25701227081476674,0.2513962103533483,0.06112465073665879,-0.19588762007810795,-0.6044321902209528,0.1332199503066486,0.26869340139944187,0.8731255916203947,0.5926153283757837,0.658194450805102,-0.06557912242931829,0.37699104216826934,0.14445835468614068,0.23253268748212866,-0.37441823789875694,-0.12526029315928802,0.23448538489016035,0.6089036227889173,-0.020912173415420232,0.8528270789388923,-0.1917852387607983,-0.17087306534537808,0.22800576734089928,0.07853277434977066,0.14947299299112862,-0.012861520525352166,0.013993451140902472,-0.02685497166625464,True,True
Cho2017,23,0,0.4355274906421623,-0.4818125563440891,0.44521619932685047,0.009688708684688185,0.4666068782427632,0.9163143650478375,0.45546015168092513,-0.011146726561838072,-0.8037101791660924,-0.5643441359191546,-0.2393660432469379,0.4090799151209226,0.28287403291959834,0.12620588220132428,-0.027451582414311598,0.5352080487348709,0.7490227905256711,0.7764743729399827,0.06952547359025586,0.429431870607471,0.4964428391463837,0.42691736555612786,-1.7920951914213359,-2.034129336254079,0.242034144832743,-0.165701429377894,-0.3033741573394003,0.1376727279615063,True,True
Cho2017,24,0,0.3205511596180016,-0.11114924375673785,0.07650762723330988,-0.24404353238469173,0.053212645987516544,0.19186149948123626,0.26875570444013486,0.2155430584526183,-0.1789507560952831,0.033611733047206105,-0.2125624891424892,-0.029041957611944946,-0.14829879432195714,0.11925683671001219,-0.13810484487174593,0.041432774981214254,-0.0990195121404835,0.039085332731262426,-0.11898779539468733,0.005942207685360226,-0.39993024889559403,-0.2809424535009067,0.6370116838158748,0.6721306693112279,-0.03511898549535308,0.0891424951712659,0.27515440550385056,-0.18601191033258466,True,True
Cho2017,25,0,-0.4323455992475529,-0.5446697096458205,0.10692201632163018,0.5392676155691831,-0.9701975897681144,0.9758562677703357,-0.3545721420902593,0.6156254476778551,1.1103968637202435,0.9091658462007267,0.20123101751951677,0.02048450635994972,-0.21364286880377326,0.23412737516372298,-0.2361055556376917,0.5683879326100508,-0.550661651781982,-0.3145560961442903,0.11891501370577585,0.01208132263882523,0.5961871244801211,0.4772721107743453,-0.34904026142666855,-0.3148452081251055,-0.03419505330156303,-0.2931547636476514,-0.30110815755260845,0.007953393904957029,True,True
Cho2017,26,0,0.10831188722358259,0.11317837880895606,0.2163622929410825,0.10805040571749991,0.3141806611704515,0.7586665586868457,0.285980784822795,-0.028199876347656527,1.1077933205425687,0.8137685261140968,0.29402479442847196,0.7632716942473028,0.5979910508735126,0.16528064337379023,0.03153254047510441,-0.17506328612083666,-0.0054570318567471405,-0.03698957233185155,0.20512687175041128,-0.37513543469622035,-0.3229545362691062,-0.5280814080195175,1.0599238232598922,1.108702422190774,-0.04877859893088177,0.042256849061891366,0.37778434718116094,-0.3355274981192696,True,False
Cho2017,27,0,0.13182017912428357,-0.5515238589273034,0.5970728462484519,0.46525266712416835,0.6979025454360567,-0.40909688854676185,0.10855184833498455,-0.5893506971010721,-0.04786293457150078,-0.08880598805488814,0.04094305348338736,-0.4121055247053721,-0.1897887878315876,-0.2223167368737845,0.22393009236325018,-0.10374053763508141,0.5950162814576557,0.37108618909440555,-0.40724121986423617,-0.3696084070875387,-0.12107438565280448,0.2861668342114317,0.26856183397783884,0.12351300431306811,0.14504882966477073,0.07871366097707341,0.027377056777064673,0.05133660420000874,True,True
Cho2017,28,0,0.5709809346648099,0.8321796783403247,0.40775293534820284,-0.1632279993166071,0.0401805740606088,-0.16043633950858172,-0.018086501092428483,-0.05826707515303728,-0.5547768705670404,-0.31979867448924437,-0.23497819607779602,-0.11187737871695679,-0.06286526778367285,-0.049012110933283934,-0.6616245476201374,0.277093438261916,-0.7171695561416206,-0.05554500852148314,0.1424735809478015,-0.08308443890525932,-0.000927093947165866,-0.14340067489496736,0.06613956453921854,0.298079243907174,-0.23193967936795545,0.3252579143234722,0.4255530514106769,-0.10029513708720472,False,False
Cho2017,29,0,-0.7397943080448031,0.39703928080223067,-0.17559440064547208,0.564199907399331,0.14041529016809384,-0.057373325521351874,0.1015640399276696,-0.03885125024042424,0.7682730012262943,0.7697257991271355,-0.001452797900841185,-0.3536525307779904,-0.2863810508051634,-0.06727147997282701,-0.5350458022732807,0.6105866853611015,0.6425831516504216,1.1776289539237021,0.021535522239945357,-0.09771066555320862,-0.40352260492536757,-0.42505812716531294,0.23910738421532393,-0.001604223034571528,0.24071160724989546,-0.5353321624852135,-0.32231179728274667,-0.21302036520246687,True,False
Cho2017,30,0,0.2137176018830966,-0.09862383217058689,-0.6494500871279066,-0.8631676890110033,0.5307054173146971,-0.009707079512589136,0.34473205028521775,-0.18597336702947936,-0.5565209092405442,0.0821732861450919,-0.6386941953856361,0.5640930379570042,0.43160915752287077,0.1324838804341334,0.04115455867359252,0.2164756652943771,0.20680908421162236,0.16565452553802984,-0.1652370516047692,0.08659236095754548,-0.09470700570225568,0.07053004590251352,-0.7874396374082557,-0.8067215398623234,0.01928190245406769,-0.014682564953026998,-0.04605020164536627,0.031367636692339274,True,True
Cho2017,31,0,0.9600873145136479,0.33455778848120005,-0.338716588225488,-1.2988039027391358,-0.011486518257258282,-0.03872270953148839,0.9205958828800314,0.9320824011372897,-0.9197358846244998,-0.30137907936568603,-0.6183568052588138,0.25144925195547474,0.06597123524923093,0.1854780167062438,-0.8703102324003961,-0.27561468166077313,-0.37242867057232937,0.4978815618280667,-0.2808767902678159,0.9272689883401132,-0.1129443682313984,0.1679324220364175,0.32673139587370326,0.2668073559800404,0.05992403989366285,0.2515872395282031,0.25537959832959356,-0.0037923588013904497,True,True
Cho2017,32,0,-0.20810760917215462,-0.17890392110653136,-0.029474732568830157,0.17863287660332447,-0.028519419480326734,0.4636521879256023,-0.3193160161331325,-0.29079659665280577,1.4741649779035717,1.3108408341922486,0.1633241437113231,-0.05125837231576785,0.01754951779795591,-0.06880789011372376,-0.36653827177946424,-0.32404219567461245,-0.2317466011586952,0.13479167062076905,0.1377091714104816,-0.09076251821660966,-0.38910083224999403,-0.5268100036604757,0.6434643002062129,0.6863924662474161,-0.0429281660412032,-0.43754928302214846,-0.3494142483727417,-0.08813503464940675,True,False
Cho2017,33,0,0.19733911921660968,0.31503734488194673,0.5927653204963591,0.3954262012797494,0.7300556154035145,0.7399505967115159,0.527571466312305,-0.2024841490912095,-0.3043948593375194,-0.6299049762610807,0.32551011692356124,0.10716322289462177,0.09525109826176739,0.011912124632854376,-0.3411179419019606,-0.013563611922748258,-0.6258607682604891,-0.2847428263585285,-0.406672277187856,0.061316643967646224,-0.6011108918439263,-0.19443861465607032,-0.6154106393695247,-0.3700780026680648,-0.24533263670145988,-0.15436384172844209,-0.1702728002658695,0.01590895853742741,True,False
Cho2017,34,0,-0.09330766801668101,-0.08803179022500905,0.10088088603703445,0.19418855405371546,-0.11169943287855548,-0.47745171972816314,0.4707393560474485,0.582438788926004,0.27908659442681494,0.13685836825601339,0.14222822617080155,-0.39198548710624265,-0.45842808743929714,0.06644260033305449,-0.09868474620206256,0.29081112606914467,0.12372416511025608,0.22240891131231866,0.3143465005053601,0.9466638628620251,0.2105941284324133,-0.10375237207294682,-0.07327254195972321,-0.18524848235553038,0.11197594039580716,-0.29579284964274466,-0.19021945616773112,-0.10557339347501354,True,True
Cho2017,35,0,-0.3869077348850605,0.39217383555176066,0.3096870913996026,0.6965948262846631,0.881534152016048,-0.13964920196495026,-0.38614098416620884,-1.267675136182257,0.47343054909922977,-0.02081937319563698,0.49424992229486675,-0.9402472004771281,-0.33742090878972797,-0.6028262916874001,-0.5152901590196256,-0.6409265679159872,0.17810657063886737,0.693396729658493,-0.02193918125613975,0.3869513337668392,0.25447829539028766,0.2764174766464274,0.7656918747815519,0.6115573811643504,0.15413449361720144,0.043903471094200786,-0.05935461330165042,0.10325808439585121,True,True
Cho2017,36,0,0.029640637515536895,0.22269331280766694,-0.026906067364852997,-0.05654670488038989,0.8614832562773268,0.40373108980663436,0.09585961758986146,-0.7656236386874653,0.0849543146020475,0.10915190109122479,-0.02419758648917729,0.22887032228407475,0.3054261535446946,-0.07655583126061985,0.4857751951129807,-0.06761138720774773,0.26740286553871057,-0.2183723295742701,-0.299055922632555,-0.7054473168248564,0.9623150111558125,1.2613709337883674,0.7324696367041355,0.6181924689125979,0.11427716779153752,-0.1534181305925404,-0.4550101462719388,0.3015920156793984,False,True
Cho2017,37,0,0.0673051428330958,-0.37227977066681395,0.09113421107681287,0.02382906824371707,-0.3655098504736967,-0.47267498233089056,0.6722572068226772,1.037767057296374,-0.8185984391305211,-0.772480862692157,-0.046117576438364116,-0.26887299321492,-0.5645297368302815,0.29565674361536154,-0.12300818194571386,-0.29752380478786494,-0.4039312802762132,-0.28092309833049933,-0.7433644576189091,0.5380310146395043,0.7884541654366864,1.5318186230555955,-0.5462248616949741,-0.5177751747832647,-0.02844968691170935,0.44157020457180024,0.10888892800348066,0.3326812765683196,True,True
Cho2017,38,0,-0.7860936200463366,0.38893908656248305,0.9185338580975101,1.7046274781438466,0.2679117185125233,-0.570241433397115,0.7072693629447455,0.4393576444322222,0.6553768912908859,0.03913949128494115,0.6162374000059447,-0.10904769499779773,-0.10102596701854155,-0.008021727979256182,0.09399824979093342,0.5624048376212133,0.20004764181700588,0.10604939202607246,0.551348339415756,-0.7782132438684921,-0.3650805667338026,-0.9164289061495586,0.7136577146544691,0.566739940038036,0.14691777461643318,-0.04267341482111883,0.10760376801314273,-0.15027718283426156,True,True
Cho2017,39,0,-0.08903984002075134,0.013508347551586402,-0.01935055298528214,0.0696892870354692,0.42654854682803156,0.5619478919610739,0.007095265283456009,-0.41945328154457556,2.0562863658061303,1.9833015075926501,0.07298485821348022,0.2804149885692476,0.3162001096050877,-0.035785121035840084,0.02103949271922159,0.06054163664201562,0.02471976306230516,0.0036802703430835713,-0.7248613767136866,-0.42397186167022394,0.040183324394766996,0.7650447011084536,0.2829079546114095,0.2703991184604806,0.012508836150928904,0.5335183191654111,0.3829646414245783,0.15055367774083284,True,True
Cho2017,40,0,0.07749217820827041,-0.13669435643385874,0.6341138321948881,0.5566216539866178,0.05691371834136267,-0.09737050436417298,-0.15344046953193718,-0.21035418787329985,0.25973341592756893,-0.018344107620382966,0.2780775235479519,-0.540625164746623,-0.36882179429859174,-0.1718033704480313,-0.029990316066785195,0.1251885535980348,0.7524988317691708,0.7824891478359559,0.2618726033285403,0.007228280252293738,0.18701842066796617,-0.07485418266057411,-1.7520473808516996,-1.888993390493415,0.13694600964171544,-0.33663194353270265,-0.22155384681437437,-0.11507809671832828,True,False
Cho2017,41,0,0.5711612420706187,-0.0482222777051264,-0.6514909216587177,-1.2226521637293364,0.3953864927109404,-0.28718321718913953,-0.853189815086533,-1.2485763077974734,-0.49669009338189823,0.11274910760342681,-0.609439200985325,-0.03981538146022018,0.1747229973215696,-0.21453837878178977,0.3699570186118427,0.2085028970736839,0.45047483928484067,0.08051782067299795,-0.2874245319942772,0.6107740579619436,0.7381746505699205,1.0255991825641977,-0.5733953953645095,-0.4236883379527351,-0.14970705741177437,0.7149772610260687,0.32266640358369786,0.3923108574423709,True,True
Cho2017,42,0,-0.42769696248730027,0.18859715369707616,-0.33117763076913603,0.09651933171816424,0.2532342644398208,0.09083217315486902,-0.48006438597981715,-0.7332986504196379,0.24264798498280615,0.33303415216086163,-0.09038616717805548,-0.050484236977398955,0.19250186221322463,-0.24298609919062358,0.8000832609149138,-0.1725047583770541,-0.4355965575651299,-1.2356798184800437,-0.1825222205131884,-0.1457993465809651,0.2203950209906784,0.40291724150386676,-0.18670456702076174,-0.021965273779910394,-0.16473929324085135,0.6186828846724222,0.4649181540336291,0.15376473063879303,True,True
Cho2017,43,0,-0.006958910963850859,-0.08437904786712833,-0.08034016838062782,-0.07338125741677697,-0.28899427599054417,0.2079915214118631,0.37923757601098207,0.6682318520015262,0.10151532957584386,0.16571644903454552,-0.06420111945870166,0.3006601272169189,-0.13215333064617274,0.43281345786309167,-0.8487099070055789,0.8998795739548661,0.6441130207280441,1.4928229277336231,-0.7528972614855555,0.5046285097501914,0.3711263114881877,1.1240235729737431,1.1082410103863325,0.4851081671312212,0.6231328432551113,0.20914890880713227,-0.15134659668490996,0.36049550549204223,True,True
Cho2017,44,0,0.7214460181680188,0.05191029484067278,0.21677188808519382,-0.504674130082825,0.10265855573919451,0.0881469042821977,0.1421447809164402,0.03948622517724569,1.256719258813176,1.2372398834333171,0.019479375379858777,0.4856696388275553,0.41223900341369535,0.07343063541385997,-0.10857486882577928,-0.0907177193427368,-0.0933394879218306,0.015235380903948686,-0.11264184791545934,-0.05469671085891046,-0.11572035021859392,-0.0030785023031345837,0.6594713440701172,0.7074018401131268,-0.047930496043009585,0.3408040869243859,0.3874445592722141,-0.0466404723478282,True,True
Cho2017,45,0,-0.3664198680997518,0.22072982230898336,0.42223529738732773,0.7886551654870795,-0.140146672237883,-0.47570313740650844,0.07069138382058174,0.21083805605846473,1.1526759279515726,0.6949848051350794,0.45769112281649316,0.019012728276445845,-0.14080190032027928,0.15981462859672513,-0.1448650889828804,0.04827311904527497,0.01810693500450288,0.16297202398738328,0.10515977607509888,0.8152301274098427,0.018180183299056095,-0.08697959277604278,0.3249818776183149,0.10847117931312321,0.21651069830519165,-0.47613542636036127,-0.3957303579926188,-0.08040506836774247,True,True
Cho2017,46,0,-0.04285813843302967,0.03646711605023167,0.10514219617759445,0.14800033461062412,-0.6200116169561355,-0.7297213069520054,0.1486957850836059,0.7687074020397414,-1.3512371209364282,-1.4821564970807828,0.13091937614435456,0.23288154917832823,0.04063460690768883,0.1922469422706394,-0.2564804190431189,0.016381891231354053,0.2523846952450175,0.5088651142881364,-0.11039602600709696,-0.14075479475507535,0.12781808300485645,0.2382141090119534,-0.19026681898688558,-0.5128633545493337,0.32259653556244816,0.4416959329243985,0.3511655459304119,0.09053038699398663,True,True
Cho2017,47,0,-0.031194266594127905,-0.5190861959586555,-0.6074632901952889,-0.576269023601161,-0.9891986360062659,-0.6984039133842875,-0.8257753140663715,0.1634233219398944,-0.06959914544728137,0.011558640418887961,-0.08115778586616933,0.019719582318114,-0.13854341434189887,0.15826299666001287,0.028599030185855093,0.07364558672349776,0.13839720440674266,0.10979817422088757,-0.8693477322830726,0.04592060378603369,0.9115222636208057,1.7808699959038783,0.6076902003917635,0.4346569260218731,0.17303327436989036,0.460811019895611,0.06897207823946538,0.39183894165614563,True,True
Cho2017,48,0,-0.3785732089344401,-0.1678730774625924,-0.25613238527949533,0.12244082365494474,0.03729252610783856,0.12014134889595633,0.575852964993456,0.5385604388856174,0.4048597972902726,0.38167532025295436,0.02318447703731824,0.348220942780252,0.19555934397853328,0.15266159880171873,0.3078558016247682,-0.09923216842674577,0.22177601060674712,-0.0860797910180211,-0.07674330596105502,0.006673373026295336,-0.9720091848438057,-0.8952658788827507,0.7116204801402664,0.6507775913904238,0.06084288874984256,-0.18011043996003817,-0.08113542528957146,-0.09897501467046671,True,True
Cho2017,49,0,-0.0855535151757878,0.6727969715518292,0.20067603827285946,0.28622955344864726,-0.09562997234163499,-0.36413755980118623,-0.665403439625495,-0.56977346728386,0.58416053291175,0.23967039554941016,0.3444901373623398,-0.24714235225273937,-0.06431243589086344,-0.18282991636187593,-0.058092615399238934,-0.14783897156463727,-0.11476711571655086,-0.05667450031731193,-0.22556572622223664,0.07907640556306461,0.2383350247041001,0.46390075092633676,0.9315797936055403,1.0913632697058677,-0.1597834761003274,0.19385346254426866,-0.009809789407668634,0.2036632519519373,True,True
Cho2017,50,0,0.2027294809259417,0.11278227388306086,0.1935333913072193,-0.009196089618722397,-0.09125863757835685,0.758481068101745,0.38002572529845585,0.4712843628768127,0.4748777940929067,0.41405515321825964,0.06082264087464706,0.07702646804792374,-0.07709699442813667,0.1541234624760604,-0.20342506258417664,-0.559247176498997,-0.18689929720706566,0.01652576537711098,0.32946359175227186,0.33467966545113265,0.2026846733554701,-0.12677891839680175,0.6735696732869529,0.8000186275569704,-0.12644895427001746,0.14961160444747423,0.14057859265204053,0.009033011795433699,True,True
