dataset,subject,session,mu_ERD_CV_contra_mean_T1,beta_ERD_CV_contra_mean_T1,mu_onset_latency_mean_mean_T1,mu_onset_latency_SD_mean_T1,beta_onset_latency_mean_mean_T1,beta_onset_latency_SD_mean_T1,mu_ERD_CV_contra_mean_T2,beta_ERD_CV_contra_mean_T2,mu_onset_latency_mean_mean_T2,mu_onset_latency_SD_mean_T2,beta_onset_latency_mean_mean_T2,beta_onset_latency_SD_mean_T2
Liu2024,21,0,4.660330977850832,1.4376639599686352,0.8056547619047617,0.38073335172571826,0.681795634920635,0.2269468951720028,8.566183316649099,4.257806474841797,0.8506944444444445,0.39022956700396083,0.7276289682539682,0.18839619622353246
Liu2024,22,0,7.293104690867593,3.834710561805602,0.7408730158730159,0.29898196204062993,0.6719742063492063,0.22246471093800424,2.7557710983139425,88.2119885569316,0.6657242063492063,0.169469829313211,0.7427579365079365,0.31543494609774336
Liu2024,23,0,3.922440396683949,4.849875448079349,0.9751984126984127,0.3213692657454749,0.7606646825396824,0.2920030198132257,1.531943193028207,1.932417970426674,0.7628472222222222,0.25974052332574216,0.6388392857142857,0.17240177771811682
Liu2024,24,0,3.6588169643696413,8.368191935748458,0.7332837301587302,0.18136042016442125,0.722718253968254,0.2231103001036927,1.8080740359857266,3.640187241680741,0.952529761904762,0.5116007323762578,0.7883928571428571,0.3252418036972874
Liu2024,25,0,10.149125700307835,2.7280745917401483,0.984672619047619,0.6186639246872728,0.6851686507936509,0.19456844275115925,2.506757418887478,1.4078991076539165,0.847718253968254,0.3588061723990695,0.8737698412698415,0.34856206214697893
Liu2024,26,0,9.89053617808173,11.666712521317846,0.8974404761904763,0.2563254342277013,0.6960813492063492,0.1907287532322842,3.276882577412959,4.395420501630943,0.7945932539682539,0.41235961283611006,0.6594742063492064,0.13936564005645996
Liu2024,27,0,2.3631579943463215,1.2409155741278712,0.9577876984126984,0.4289952380477437,0.888888888888889,0.6322634103769729,1.116720705186154,1.1731442683043234,0.8398809523809523,0.3156107278444864,0.7701190476190476,0.3078436369916675
Liu2024,28,0,14.279949199498938,35.348087850616366,0.720734126984127,0.27223742211299984,0.6844246031746032,0.17857155658270574,3.294758915708377,4.33412880576465,0.8284722222222222,0.37450983333107307,0.7393353174603176,0.24898644060502995
Liu2024,29,0,4.752124576974567,1.2524730080423343,0.8307539682539682,0.2699927507920827,0.754265873015873,0.3334788934740227,13.252237820600941,2.7684005538943786,0.9815972222222221,0.45697387959836594,0.6438988095238095,0.14983705775623604
Liu2024,30,0,7.3443818368091165,2.680649219596216,0.7396825396825397,0.3265808304880646,0.7774801587301586,0.32562168028645716,56.85975780544208,93.95626417301092,0.8078373015873015,0.3569757783495658,0.6544146825396826,0.17592344746198552
Liu2024,31,0,53.116157275741195,5.840152050771711,0.6400297619047618,0.162011577501228,0.7467261904761905,0.25711069945601245,1.6074699094389295,2.7914596738851465,0.7033234126984128,0.25424850895809376,0.6164186507936508,0.08487058860492284
Liu2024,32,0,3.132105905839955,5.096962461909636,1.0938988095238094,0.5491409360650271,0.6720238095238096,0.13065769291692572,1.8206314818941178,5.049858776243331,0.7337301587301587,0.22357508749520794,0.9225198412698413,0.5242160972392821
Liu2024,33,0,2.019405693537477,14.373521583957286,0.8365079365079365,0.3398671524849892,0.6659722222222222,0.1578748563695044,7.312389243786348,4.205155180033479,0.693452380952381,0.19069922574413592,0.7369543650793652,0.2661546751009502
Liu2024,34,0,4.360029120462909,6.6770296585837805,0.8702380952380953,0.4120584661587759,0.6495535714285715,0.13150324304761649,2.033984011163726,2.9271373771620666,0.8020833333333334,0.39929531864721773,0.6318452380952381,0.16093582013485663
Liu2024,35,0,6.7557104494448055,1.5937936942567383,0.8572916666666667,0.3973840347090854,0.7253968253968254,0.2527325466194912,1.2868326861721169,2.186871434210731,1.006795634920635,0.4459032413486352,0.8834325396825397,0.3031440670074206
Liu2024,36,0,3.582873165971959,8.659868000152947,0.7100198412698412,0.1961153476828189,0.6282242063492064,0.12866885704732822,2.286260385442079,8.961668617752906,0.743204365079365,0.2837444446074413,0.585515873015873,0.10682320983957154
Liu2024,37,0,3.734546881543244,2.5973447110728247,0.677797619047619,0.1307220925495248,0.6411210317460317,0.19484714728872468,6.716355796112045,20.816295410780977,0.751904761904762,0.34437964134653026,0.6519841269841269,0.219495932648785
Liu2024,38,0,3.7021965209117553,187.22174215851226,0.748015873015873,0.184396696602201,0.5748015873015873,0.07226914068579547,12.426462534576416,9.354941042912408,0.7201190476190477,0.2788028385016748,0.5805555555555556,0.07989954551290844
Liu2024,39,0,1.254252560508568,10.527373807998496,0.7354662698412698,0.22134552863216203,0.6773809523809523,0.16341424443851935,29.66979022780063,4.999331620966102,0.7167559523809524,0.22750609890111426,0.5838293650793651,0.08560924570324734
Liu2024,40,0,6.616440014588083,16.74333312555656,0.7764384920634922,0.4037500917812562,0.6086607142857142,0.1529320165151369,5.157689721999371,2.0697624004534454,0.9140873015873017,0.4174790755567021,0.8250000000000001,0.4400451887256505
Liu2024,41,0,5.125590866550424,8.390660608109075,0.8617559523809524,0.3792468183324385,0.8312003968253969,0.4089405739641605,2.3090072027486834,1.7345619807141455,0.8753472222222222,0.5655362186321679,0.6628968253968255,0.21578594610995525
Liu2024,42,0,4.925778801449897,2.55166468760573,0.7622519841269842,0.3323509879769539,0.6101190476190476,0.1111273698829305,3.453741587618225,3.926479071303597,0.7211309523809524,0.32545328974871596,0.6638888888888889,0.2629039735784658
Liu2024,43,0,6.3865465314759335,11.768779347314895,0.8447420634920636,0.3046574687741669,0.6142361111111111,0.0944390708680396,5.047654592446562,3.0325532724327373,0.8954861111111111,0.42011209009340716,0.6626190476190476,0.10652702294720486
Liu2024,44,0,11.9054516153333,5.17973811648652,0.8032738095238096,0.3742556592031972,0.6693948412698414,0.15158652144517926,6.527020710338699,3.524737093225557,0.9491071428571428,0.47841099148738914,0.7600198412698412,0.3754523245142361
Liu2024,45,0,4.504955713976637,29.723720285380846,0.7875992063492063,0.27055168683569863,0.6052579365079365,0.0992370968917437,6.7670871174517755,3.66288978014703,0.8033234126984129,0.28745122375793325,0.7399801587301588,0.22996795988158716
Liu2024,46,0,3.3419647563347534,2.4486774542819565,0.9012400793650794,0.39463025224817194,0.8049107142857143,0.46359416545394067,5.948250079858867,3.728305835727848,0.7467261904761905,0.19822412192826375,0.6804067460317459,0.1598875875123362
Liu2024,47,0,1.7371463199901236,103.61833417222107,0.7165674603174602,0.209731991111058,0.6868055555555556,0.2213733830488435,10.025522081336897,2.896711863618289,0.8508432539682541,0.41187269360881973,0.7930555555555555,0.34302792232296286
Liu2024,48,0,4.198176155439973,6.353584097101508,1.0029166666666667,0.5840787336415554,0.6109126984126984,0.10110442334006697,4.190114181981003,2.924323630315996,0.7102579365079366,0.22055541838098436,0.7405257936507937,0.2642860899194602
Liu2024,49,0,1.7371344852230213,103.00129952879415,0.7165674603174602,0.209731991111058,0.6868055555555556,0.2213733830488435,10.025474301684135,2.8967179803571894,0.8508432539682541,0.41187269360881973,0.7930555555555555,0.34302792232296286
Liu2024,50,0,4.666829207207702,1.9299294360408241,0.7022321428571429,0.29068944479449094,0.7448412698412699,0.22592756346251464,2.13479819703451,16.963827501007305,0.9132936507936508,0.4372832093828913,0.6068452380952382,0.08037697468237544
PhysionetMI,1,0,1.2745068759965132,2.092795384905674,1.047395833333333,0.6359733154599413,0.7534598214285714,0.3213923472770162,7.134120930497609,3.019929999447957,0.6858630952380952,0.22925990292083698,0.7653149801587302,0.3102892303608789
PhysionetMI,2,0,6.344258774044353,1.2655444540918097,0.7526413690476191,0.23292244464379372,0.5943824404761905,0.09841596658430392,1.9657949233717966,19.844045138591127,0.7355357142857142,0.2644703285157082,0.6183407738095238,0.18582791159646087
PhysionetMI,3,0,1.7694762906476627,4.207426790033167,0.9386904761904761,0.49453091673797905,0.7901785714285715,0.25057056013140416,5.002194180580565,7.071041383146276,0.6788690476190476,0.206808009697778,0.7843377976190476,0.29424007983797157
PhysionetMI,4,0,23.043484926734692,1.0207296093505576,0.7675223214285715,0.29951295591902033,0.7543154761904761,0.2921972116735192,5.274820315751833,5.578326504973389,0.8356150793650793,0.4037083449597813,0.6867931547619048,0.23555185411840518
PhysionetMI,5,0,2.3637223695836855,9.041651351339342,0.7485714285714286,0.2581501177943826,0.7086309523809523,0.31619475803881214,34.97337813422449,2.2648501781354344,0.8346354166666666,0.35457037582225753,0.6723958333333333,0.16803360284099877
PhysionetMI,6,0,7.60368096928122,2.0159302009435764,0.7861979166666666,0.2279666506715999,0.7531250000000002,0.29047818718469925,1.0221186503294601,3.019500991527455,0.6455357142857143,0.2270888644582714,0.5979166666666667,0.14075251505579647
PhysionetMI,7,0,9.888423451988201,3.220209553248139,0.8975818452380953,0.5981091739586897,0.6368675595238097,0.13202800760144542,2.19532159810974,83.76381845628461,0.863578869047619,0.3621599088509458,0.6627976190476191,0.1366588715679706
PhysionetMI,8,0,6.3483777064962545,1.428142175612231,0.7203869047619048,0.20643637928791306,0.5910714285714286,0.10100535566537273,8.153098174456536,3.556383012087767,0.7442708333333333,0.29352180650070214,0.6899925595238096,0.23067448354924988
PhysionetMI,9,0,9.54233144581094,2.7070788928848537,0.70859375,0.2723206625735503,0.7036458333333334,0.1728725226420079,2.3417858971381627,58.68978150029579,0.7729166666666668,0.3701076620536688,0.6461309523809524,0.09264721733890924
PhysionetMI,10,0,1.8832427096144484,10.89064400383905,0.7117187499999998,0.30511076861670117,0.6702008928571429,0.301075130455966,7.4247721545138035,1.8635397588826972,0.7958333333333333,0.5054178267749811,0.8788690476190476,0.5047960993428283
PhysionetMI,11,0,0.8863084663156681,11.528295814616714,0.8246651785714286,0.48174300991238245,0.756361607142857,0.3959990428812144,3.7865916514672335,7.777144330125689,0.6557291666666667,0.19171667671428802,0.6787946428571429,0.3025891434282653
PhysionetMI,12,0,4.770461201190284,6.770679738817343,0.8023809523809523,0.33925519716987645,0.7110119047619046,0.1762056967086519,8.517443726164409,1.794096046428698,1.093229166666667,0.6096846563726667,0.6557291666666666,0.14182807792184468
PhysionetMI,13,0,1.1443563642839578,678.654566142786,0.681063988095238,0.2874169289751338,0.7467633928571429,0.2828555024454588,3.392027610287755,6.737351353123665,0.7825148809523809,0.31968902447950504,0.6675223214285714,0.19359007400493597
PhysionetMI,14,0,1.932767984580526,1.8041726633853328,0.7118675595238096,0.21895010996784472,0.7072420634920635,0.2183361415843331,3.1905293067149256,4.433657729370355,0.7558035714285714,0.31728993913825027,0.7487723214285714,0.2924556721847181
PhysionetMI,15,0,5.008340739821166,3.0520678869337785,0.7446180555555554,0.383236971368698,0.6800967261904761,0.25281348044429003,5.371193781941322,2.9032984232173984,0.7641617063492063,0.39098110824102794,0.7635044642857142,0.354822901841702
PhysionetMI,16,0,11.831575531815167,10.164616533089154,0.790438988095238,0.2729323410133194,0.6588913690476191,0.17794729727299421,3.969791200538085,1.5012911802637945,0.735763888888889,0.2913924555846877,0.773720238095238,0.34909170386103555
PhysionetMI,17,0,19.816413480159618,3.594326926058683,0.7257812499999999,0.36405995574792344,0.6686011904761905,0.20734647110075785,8.523093698009047,5.1197295816013275,0.6548809523809523,0.13308793968118046,0.7154761904761905,0.31784650774272505
PhysionetMI,18,0,9.46603552513878,1.4340031237724655,0.7668526785714286,0.38803685274533734,0.7241815476190476,0.2248028804885133,9.542940272418482,1.9752870508721994,0.8762276785714288,0.35695364975869487,0.9520833333333334,0.5010029332210251
PhysionetMI,19,0,3.3048958525799637,3.2504040849673217,0.7526785714285714,0.3262548105556596,0.7121279761904762,0.22074223131070767,3.8985398984710895,41.41713916162713,0.7999503968253968,0.38401582298055265,0.563764880952381,0.06939626942830887
PhysionetMI,20,0,2.570518642072775,3.183915275816562,0.7372395833333334,0.2585933144732226,0.66796875,0.2681507400467508,4.628751931876685,2.4326559324996873,0.8597470238095237,0.3619872914750168,0.691108630952381,0.21007539440808354
PhysionetMI,21,0,12.50867847553362,1.9889752120735338,0.8455729166666667,0.2689632020819144,0.8186011904761904,0.47118382038784024,2.0284923293498918,1.19542253794809,0.8538194444444445,0.38931056252297097,0.7851190476190476,0.25359066042400286
PhysionetMI,22,0,46.2404412225257,3.5617742046231555,0.850186011904762,0.22264566466517566,0.7143973214285714,0.2110577460798686,7.886410194516247,14.041086245580168,0.6828993055555556,0.19369677281262968,0.725483630952381,0.29284532652251527
PhysionetMI,23,0,9.040754404635871,4.336515282141575,0.9367559523809526,0.5327465030130824,0.7345610119047619,0.39081913948226593,6.900942376978666,3.949638517320818,1.006138392857143,0.6054873556671928,0.6683035714285714,0.1757993421727767
PhysionetMI,24,0,5.711236083248774,48.411625614165565,0.7805431547619047,0.31485088742065626,0.6514880952380951,0.19947241753128653,5.452511052729093,5.083349636024117,0.8627232142857143,0.43063093384173695,0.6242559523809524,0.1480529649804633
PhysionetMI,25,0,2.0153250890879453,1.3949802387477945,0.976078869047619,0.5927586764483731,0.6339285714285715,0.19020223843942763,4.015152844453439,0.9598371034825309,0.6379464285714286,0.2054357188322542,0.71328125,0.3190686117655626
PhysionetMI,26,0,2.0175203798166743,2.032125290018057,0.7588541666666666,0.28322383655548444,0.7721354166666666,0.31307517115544914,2.084225932930092,1.8042595803131045,0.9320932539682539,0.45622803255216876,0.7258928571428571,0.20027457483125388
PhysionetMI,27,0,12.818497886145762,18.757958406151317,0.9865451388888888,0.5494015629409398,0.7032738095238096,0.1513644996779134,3.5076505246334384,4.185749562041006,0.8132812500000001,0.35143759752910064,0.6378720238095238,0.12493202642616684
PhysionetMI,28,0,10.481928703170366,3.683101062140215,0.8872023809523809,0.4376010796684309,0.7483258928571428,0.27394779264465297,27.093972057207527,4.082998070720867,0.7510416666666666,0.2253691801349713,0.6527380952380952,0.15813347832820965
PhysionetMI,29,0,1.966382816829807,1.396258143708116,0.605282738095238,0.13690916471906303,0.7078124999999998,0.267529289759491,1.223903375968524,1.6122625145944223,0.6470238095238096,0.17880665979348265,0.5677455357142857,0.09003969482109515
PhysionetMI,30,0,29.928929181089202,11.181923035918137,0.62890625,0.14373434944502575,0.8562499999999998,0.5546920004278059,4.334311437976883,24.264265744760152,0.9089285714285715,0.5405510727402305,0.6907738095238095,0.17318215102006748
PhysionetMI,31,0,3.493514035345195,5.158913434589161,0.7246651785714286,0.375161473042447,0.8656622023809524,0.47119157923614313,3.365999677774331,4.4176257195597035,0.7787499999999999,0.31431075767306943,0.7392857142857142,0.3050351936858329
PhysionetMI,32,0,5.255119869838239,2.9812190439671995,1.104464285714286,0.6624589665999356,0.6062003968253968,0.12964079267609976,4.133733530149627,7.533604672684613,0.8083333333333332,0.3401726741190562,0.6401041666666667,0.19792582947826617
PhysionetMI,33,0,2.063007904875542,3.702288560695821,0.6200520833333333,0.14213898523282395,0.6887648809523809,0.2300798207482765,1.2418800519374187,60.074354796498966,0.6188492063492064,0.16905829617508386,0.5833333333333334,0.11665627271854391
PhysionetMI,34,0,1.0116619962809674,896.1478027409165,0.7752976190476191,0.32267060110765317,0.6061507936507936,0.1350646758838354,0.8940603576069547,2.419963045271419,0.7466145833333334,0.30473351787193176,0.6764508928571429,0.15935079847118147
PhysionetMI,35,0,1.456789685508963,2.6691415462079555,0.7011160714285715,0.2911784966962223,0.6050595238095239,0.10250150438825313,2.232915768419192,4.410508588346364,0.7913318452380951,0.354678393310172,0.6668526785714285,0.18529595316358907
PhysionetMI,36,0,5.789181521316485,2.50211245060736,1.1716021825396825,0.47589089676085666,0.6649181547619047,0.21831292600475813,4.953771213064582,17.629570844871484,0.8294890873015873,0.41378857253127926,0.7517857142857144,0.3424780783685683
PhysionetMI,37,0,5.951497305670167,2.99392279197599,0.8456101190476192,0.3309368668077964,0.7244047619047619,0.24265496495119354,6.627741234870615,3.3027630871407325,0.8088169642857143,0.3874887409361287,0.7922619047619047,0.27474940612798704
PhysionetMI,38,0,2.4671326670288796,4.96778259072692,0.8126488095238095,0.2825449508918893,0.7008556547619048,0.24025590372245573,2.138408589983291,5.85814728501494,0.8276785714285714,0.3366657714264156,0.6824404761904762,0.16242057090492554
PhysionetMI,39,0,6.9671999785234044,0.8475455852389929,0.8444940476190474,0.37279212741334833,0.7594122023809523,0.25067115525302697,1.5919947766581195,26.212680293416167,0.8205729166666668,0.39288652640831745,0.7351934523809524,0.41681692566860035
PhysionetMI,40,0,3.5469845270403257,2.819486527554133,0.6473214285714285,0.16794064705492398,0.6678571428571428,0.22405210164519143,1.9561993691062618,1.8113277035761925,0.7669270833333334,0.33233301240482765,0.7763020833333334,0.2860763110272286
PhysionetMI,41,0,47.08356340537626,6.84486901146028,0.8012152777777777,0.4774824987176514,0.6918526785714286,0.19186545616223474,3.160934959387156,2.4231447389812613,0.7324404761904763,0.31016897590665365,0.8005952380952381,0.2882574427796119
PhysionetMI,42,0,10.17906968078587,1.2030755448067194,0.8340029761904763,0.45067964827882473,0.6355282738095238,0.18880905126981282,2.6480040623707066,23.40219227556351,0.8849702380952381,0.40933504780464264,0.5832961309523809,0.11033321221573078
PhysionetMI,43,0,56.458238716146916,1.5930436094406104,0.7418154761904762,0.3105979697764562,0.6577752976190476,0.2530886295177422,1.427567567853677,12.264549628793072,0.8512276785714287,0.495060054986639,0.628125,0.14800574057669216
PhysionetMI,44,0,3.868868246301498,3.5353732782216873,0.7326388888888888,0.18512185968488812,0.6467633928571429,0.13964616686474265,17.39630905046669,32.941774447356636,0.6912574404761904,0.2814629332665685,0.7125744047619046,0.2555898167080388
PhysionetMI,45,0,20.605997051900776,9.698939252897823,0.8765997023809523,0.45758012271121445,0.6776785714285714,0.1637771730497407,4.526183500451122,32.39537313897467,0.8699776785714285,0.37918148881126035,0.6382440476190476,0.17170146947082618
PhysionetMI,46,0,0.7856239850716408,1.9092256845304327,0.729873511904762,0.3485954631608314,0.6652529761904762,0.17071868945314797,1.0921437694593903,2.9668056899743918,0.6998511904761905,0.3296575630201274,0.6959449404761905,0.2412147532941357
PhysionetMI,47,0,4.887317497502482,5.033568833254594,1.0005208333333333,0.47669590515088744,0.9839285714285714,0.5536085285050928,11.632068325085577,2.5601264338434544,0.6681051587301589,0.19353580931304046,0.8293154761904762,0.3157673161629529
PhysionetMI,48,0,11.71574705645565,12.07506644607721,0.5693452380952381,0.08594249981961226,0.5938244047619048,0.13033194814618787,8.408041430693755,27.84396123769064,0.6637276785714286,0.1665444187633252,0.7566592261904761,0.23875183078785733
PhysionetMI,49,0,2.6662687328498405,1.5900698318837634,0.7202380952380952,0.23057857100060855,0.7004464285714286,0.22827776015563908,2.3091417792617226,2.1613908511555686,0.6559151785714286,0.1954255441722963,0.6062127976190476,0.0998210789545826
PhysionetMI,50,0,13.846952172570065,1.8324246509122821,0.6714285714285714,0.22209518329079736,0.6474330357142857,0.11308798810187692,122.9260646715327,1.8031548863605635,0.9896577380952382,0.5279722382650052,0.8169642857142856,0.4635657409945966
PhysionetMI,51,0,10.375044925839402,2.7641975382668313,0.6598958333333332,0.1641690125589409,0.6517485119047618,0.12760168142432446,28.4523017210137,3.0122295700043042,0.8187996031746033,0.3122217478696709,0.6854166666666667,0.21914597150154594
PhysionetMI,52,0,1.0697850816477568,6.922487249029982,0.6663318452380952,0.24954918454226582,0.8142113095238095,0.26640227984186277,1.3824867452463707,2.3428214009645,0.7095238095238096,0.40159637074568183,0.6541666666666667,0.18660826173492037
PhysionetMI,53,0,4.49769185024265,17.058993452727762,0.7678943452380952,0.3262240072663017,0.7636904761904763,0.2644258332551848,1.8186028592191994,3.453565811044838,0.6787946428571429,0.23673775849723802,0.7144717261904763,0.2320953674772913
PhysionetMI,54,0,1.3184206468340207,6.628965332962355,0.7066220238095239,0.26070596860946,0.6325892857142857,0.1506391691192274,7.115766627456773,3.5481270135616403,0.7829365079365079,0.384201681901122,0.6961681547619047,0.27992759428049246
PhysionetMI,55,0,3.845188713036437,14.906578921624837,0.8795758928571429,0.4448360442618622,0.7095982142857142,0.28940034208815574,9.184785187092341,5.157597844453254,0.6528645833333334,0.16891570237993103,0.6787946428571429,0.2576505145044551
PhysionetMI,56,0,3.467524104863022,2.8110076514803404,0.8139136904761907,0.42378369096877,0.7769717261904763,0.31092263605132037,1.4438694012846052,2.3667299011823366,1.080171130952381,0.7739915875211846,0.74453125,0.33814139312264296
PhysionetMI,57,0,10.816045142494707,7.482239245457645,0.6440104166666666,0.1624129299352609,0.6633928571428572,0.14606043061696733,10.17645668805942,3.1789052357688576,0.7636904761904763,0.345777118257869,0.781845238095238,0.38015573963121074
PhysionetMI,58,0,10.511167249885368,8.722479150093582,0.9807291666666665,0.46285170295490236,0.8197916666666667,0.3165051755492799,2.226681107954351,13.182919185181158,1.0779761904761904,0.683005404200693,0.680654761904762,0.20709222902475596
PhysionetMI,59,0,1.3356163058478268,1.7448429098687719,0.94765625,0.5921399511722006,0.9448660714285714,0.5448630008564773,4.265871125181111,2.3621634226169888,0.7842261904761904,0.3365718141350779,0.6758928571428572,0.23940666980570435
PhysionetMI,60,0,0.9211574381139793,3.38145693283214,0.7648065476190476,0.33246691290818087,0.727157738095238,0.2866542931237689,3.7247820726535075,6.13456093194941,0.7511904761904762,0.2974898384052081,0.6748511904761906,0.19340392910113904
PhysionetMI,61,0,2.098436432533918,8.531276766082287,0.8071056547619048,0.3742228184321843,0.6123015873015873,0.11621916203174983,3.1184087060121697,21.848322810439416,0.9796875000000002,0.45848475812678147,0.6599330357142857,0.15118622991143515
PhysionetMI,62,0,3.949732976231605,1.491905305673859,0.6453497023809524,0.2006620118398967,0.632328869047619,0.16068491249965558,1.4449745678434,87.68244359762588,0.6812872023809523,0.15824424357194508,0.7178943452380953,0.30562435664520554
PhysionetMI,63,0,2.1231988978630607,3.9521332938653653,0.9355530753968253,0.2382120096662279,0.8086309523809524,0.4164168212530079,2.1302449419958447,12.731995959874178,0.7663318452380953,0.3022406047107285,0.5857886904761904,0.0657953073300884
PhysionetMI,64,0,5.701082281110168,10.636960133117894,0.72265625,0.2170928294209188,0.7130952380952381,0.31748682117837357,6.962679318198467,3.3968645802308433,0.6727306547619047,0.18449180847948007,0.723139880952381,0.2892661059339143
PhysionetMI,65,0,30.50233865109564,4.662733229706427,0.8867559523809524,0.3949996683084925,0.655171130952381,0.21524532851311032,7.662072543157738,25.4167238952994,0.86765873015873,0.3818327087815098,0.7421130952380953,0.30757022483637325
PhysionetMI,66,0,1.272840465737084,3.4185193033584884,0.6350694444444445,0.18506993350156697,0.7915178571428573,0.2759653616090309,1.8706118774500975,1.5808330326026914,0.9248883928571429,0.7135320551715557,0.6990699404761905,0.3076899709932614
PhysionetMI,67,0,4.906407893348983,2.7974258564054804,0.7748214285714284,0.2980702573328277,0.7468750000000001,0.3026266484366665,7.098080386707713,59.57049720987346,0.8248511904761905,0.2480456931851687,0.7051711309523809,0.21186725954410027
PhysionetMI,68,0,2.7700402620764493,10.827980591745872,0.6375496031746032,0.13765640039920368,0.6468501984126984,0.15534273051372724,2.852090047141369,1.947063621722006,1.049776785714286,0.48222757368501384,0.6963541666666667,0.22465717268255714
PhysionetMI,69,0,8.973622547574193,11.990436098052852,0.8221354166666668,0.35876430585608327,0.6666666666666666,0.25378193859453624,5.239003649267467,5.284895252245337,0.9724404761904761,0.4067830599856419,0.7113095238095238,0.31542806378745986
PhysionetMI,70,0,4.162807270429281,5.70772629388009,0.6930555555555555,0.1818950684987658,0.6727083333333334,0.12950838093127692,5.469561526722142,10.881257427864172,0.6657738095238095,0.19128521618039132,0.8251736111111111,0.2647982425758256
PhysionetMI,71,0,10.942582524696547,22.121089868010475,0.7888020833333332,0.32375601468403803,0.7769345238095239,0.35470715454172935,6.310041329784494,3.7184475009844236,0.8431175595238095,0.49733438336123686,0.8336309523809522,0.4589082666386836
PhysionetMI,72,0,1.0624185113866276,1.2466420739359159,0.7349330357142857,0.27561400641607064,0.7254092261904762,0.27904726065673546,0.9958039782727784,2.396373925182528,0.6250744047619047,0.19400953872817062,0.7410714285714285,0.28419907177636056
PhysionetMI,73,0,2.0545417740758958,4.600802246158952,0.9129092261904761,0.5121582661844274,0.6344494047619048,0.15092218731921697,1.9155381796525786,6.636449301554265,0.8895833333333334,0.42701608115780004,0.7273437500000001,0.21387391867855565
PhysionetMI,74,0,4.4403788244871505,5.909357371899791,0.88671875,0.4415126368803559,0.8713541666666665,0.5260652945920131,23.22046429823365,4.604383940129059,0.8776785714285714,0.3643804080180768,0.7758928571428573,0.42577011143363447
PhysionetMI,75,0,46.37145937054121,2.0876795330027664,0.702641369047619,0.19362417552345665,0.7250000000000001,0.241668610878355,5.212981537779716,10.787568792673108,0.6833333333333332,0.21172465370636148,0.8305431547619048,0.4589166401297596
PhysionetMI,76,0,81.58723297679678,50.7517999530728,0.6699032738095237,0.21247916246521803,0.6566592261904762,0.14560179903605827,2.976050371383099,3.1991618345930797,0.7412574404761904,0.31017337514583804,0.7002108134920634,0.223868982541322
PhysionetMI,77,0,0.9378626693682203,2.3818972886773624,0.7764880952380951,0.4563127294895514,0.8361607142857143,0.31881162944525104,13.442790702085892,2.524216820350731,0.7265625,0.27768808672959616,0.6904885912698413,0.2138096916487174
PhysionetMI,78,0,4.872744613148783,4.16290963265935,0.7957837301587302,0.286075961181933,0.737686011904762,0.22625513439852965,2.2935224835996504,2.3843045621565584,0.8458333333333332,0.40883149427140947,0.8726190476190476,0.38136791807430254
PhysionetMI,79,0,6.915782134319971,3.6429655992069137,0.7904017857142858,0.3588724547454629,0.6445684523809524,0.18592164954462773,12.756138445938424,1.069628408108891,0.8078869047619047,0.29921646959740833,0.7158110119047619,0.2144737986396401
PhysionetMI,80,0,0.7677124421684384,24.301668158752648,0.7107514880952381,0.3094361850135059,0.8389508928571429,0.39788512926545877,5.865970033984685,7.0409685162878235,0.7488839285714285,0.20009272434428158,0.7760912698412697,0.26727822357810055
PhysionetMI,81,0,7.053039711450449,1.1075350889208204,0.90625,0.37599426997403834,0.9005208333333332,0.540206727045044,4.418768320582079,5.195876669502181,0.7869791666666667,0.2866597939694585,0.6799479166666668,0.18558009974245313
PhysionetMI,82,0,5.9050278225144135,18.61144904494526,0.9123511904761905,0.3279202487034199,0.7853422619047619,0.328750771002345,193.97129963281103,13.568637539660969,0.8129464285714286,0.3883654642377303,0.7422619047619049,0.31158537993776003
PhysionetMI,83,0,21.058801820004412,1.5962020575553524,0.6820560515873016,0.20555627291910425,0.7356770833333334,0.3282930556263149,4.374198125132216,2.362276211403515,0.7396205357142857,0.38846851931926274,0.6616443452380952,0.16981622672207555
PhysionetMI,84,0,23.729124960740226,13.11036179465359,1.0032366071428571,0.4734598131308514,0.7519345238095237,0.18149472576628264,2.70499795872265,33.43930103236235,0.8547619047619047,0.5438864952466466,0.7008928571428571,0.20952460130981013
PhysionetMI,85,0,2.7213649391851713,13.034712652787668,0.6944940476190476,0.2753347419921828,0.6752232142857143,0.15209198829215295,2.328978319843122,8.612088402328824,0.8326636904761905,0.4088829579655049,0.6148809523809524,0.1008378576547614
PhysionetMI,86,0,3.0902473771116905,5.344344069885025,0.6825520833333333,0.2033835290018974,0.6868427579365081,0.26860317300658104,1.6771972809478897,2.9841601641398925,0.7168526785714286,0.3444232746193347,0.6742559523809524,0.19634011429468243
PhysionetMI,87,0,58.717581069274765,1.8259427289188475,0.7286210317460317,0.3136925957495341,0.6596850198412699,0.2074432658759544,2.124183959772204,3.539427415056565,0.6632688492063492,0.14186488242450443,0.7199776785714285,0.22490546905124298
PhysionetMI,89,0,28.489252313824096,0.8835091921586834,0.8815476190476191,0.3992008846240516,0.8132812499999998,0.32282742369559286,3.707682586849461,3.4135154699556707,0.6977678571428573,0.21691113122736436,0.7952380952380952,0.3037513822395581
