dataset,subject,session,imcoh_mu_early_T1,imcoh_mu_mid_T1,imcoh_mu_late_T1,imcoh_mu_slope_T1,imcoh_mu_mean_T1,imcoh_mu_delta_mean_T1,imcoh_beta_early_T1,imcoh_beta_mid_T1,imcoh_beta_late_T1,imcoh_beta_slope_T1,imcoh_beta_mean_T1,imcoh_beta_delta_mean_T1,wpli_mu_early_T1,wpli_mu_mid_T1,wpli_mu_late_T1,wpli_mu_slope_T1,wpli_mu_mean_T1,wpli_mu_delta_mean_T1,wpli_beta_early_T1,wpli_beta_mid_T1,wpli_beta_late_T1,wpli_beta_slope_T1,wpli_beta_mean_T1,wpli_beta_delta_mean_T1,imcoh_mu_early_T2,imcoh_mu_mid_T2,imcoh_mu_late_T2,imcoh_mu_slope_T2,imcoh_mu_mean_T2,imcoh_mu_delta_mean_T2,imcoh_beta_early_T2,imcoh_beta_mid_T2,imcoh_beta_late_T2,imcoh_beta_slope_T2,imcoh_beta_mean_T2,imcoh_beta_delta_mean_T2,wpli_mu_early_T2,wpli_mu_mid_T2,wpli_mu_late_T2,wpli_mu_slope_T2,wpli_mu_mean_T2,wpli_mu_delta_mean_T2,wpli_beta_early_T2,wpli_beta_mid_T2,wpli_beta_late_T2,wpli_beta_slope_T2,wpli_beta_mean_T2,wpli_beta_delta_mean_T2
Cho2017,6,0,-0.03506254666020755,-0.06667094255602579,0.026028758456287684,0.03054565255824761,-0.02523491025331522,-0.006904806839958459,0.01105072143596981,-0.012172645404357132,-0.019347736812689656,-0.015199229124329734,-0.006823220260358993,0.05345626682692436,0.38218349421021924,0.41854734275957206,0.16257856454392228,-0.10980246483314848,0.3211031338379045,-0.10503396659959226,0.22250064441122047,0.2685794473016847,0.15622261271648727,-0.0331390158473666,0.2157675681431308,-0.014619789166759397,0.04451891540629653,0.02296866357361755,-0.0649658218807202,-0.05474236864350836,0.0008405856997312963,0.06251070807880005,-0.021862723402027752,-0.05173114292916234,-0.04007012196386041,-0.009103699280916328,-0.03788799609835016,0.03693363877865056,0.26344312725682895,0.3206664880377048,0.5365060016406538,0.1365314371919124,0.37353853897839584,-0.11349195001541297,0.20504099595397168,0.3178730307809578,0.25767472665025826,0.026316865348143283,0.2601962511283959,-0.005166134491314052
Cho2017,7,0,-0.0015313641084805265,0.022268071494952007,0.02854805710440453,0.015039710606442528,0.016428254830292,-0.0930512685671228,-0.024205577929063526,-0.0036222664338774243,-0.01829838375789831,0.0029535970855826075,-0.015375409373613086,-0.029181459374930174,0.07175255181788473,0.1632612008224143,0.2296420146969073,0.07894473143951128,0.15488525577906878,-0.15605197953834585,0.1816391285245268,0.1515798265257105,0.23055017886384122,0.02445552516965721,0.18792304463802614,0.014950066430452871,0.024316559227214922,0.033113497173565175,0.04109660675046953,0.008390023761627303,0.032842221050416544,-0.07503866234502689,-0.005942848371002032,0.000708306692210024,0.008802620555939228,0.00737273446347063,0.00118935962571574,0.014251796706246577,0.26891903706365944,0.24649605357075385,0.3312224404440641,0.031151701690202344,0.28221251035949246,-0.09846596381733878,0.31216507268466853,0.11092613624534192,0.15116747264506297,-0.08049880001980278,0.19141956052502448,-0.043731859354770995
Cho2017,8,0,0.026989476733932004,0.004736894867018157,-0.026869391447090583,-0.026929434090511295,0.0016189933846198594,-0.019147451282581465,0.00875923527539902,0.022350210671243393,0.0369731200141337,0.01410694236936734,0.022694188653592035,-0.007026908868533438,0.24603106687648874,0.35048641111372814,0.30084892886204767,0.027408930992779468,0.29912213561742157,0.16351807895184414,0.16525060760115348,0.17990582605417194,0.30131339232030585,0.06803139235957618,0.2154899419918771,0.08536103138525108,0.008777931165186197,0.010201636263010228,-0.007842722814598954,-0.008310326989892576,0.003712281537865824,0.03599993531082979,-0.012055588079100047,0.012411667233619975,0.007189119423304608,0.009622353751202328,0.002515066192608179,0.030544419531640905,0.10494522094175646,0.3831067359618813,0.14070236252837887,0.017878570793311205,0.20958477314400556,0.10203136155153132,0.2527161619827967,0.2559793231409188,0.2108884597091001,-0.020913851136848308,0.23986131494427188,0.05904639707161088
Cho2017,9,0,0.09148060253826629,0.0643007635658992,0.023058939630658744,-0.03421083145380377,0.059613435244941414,-0.01447352188137941,-0.014886109234896309,-0.0004373385212704947,-0.0002550462928559263,0.007315531471020192,-0.005192831349674244,-0.03503283683626579,0.4720797706251242,0.33045182052533684,0.13626070834832793,-0.16790953113839813,0.31293076649959634,0.06882490573341209,0.1684663251949403,0.17781582170428534,0.242425826871933,0.03697975083849636,0.1962359912570529,-0.020028721267526573,-0.0860466154782504,-0.045581139764966555,-0.05149109601433351,0.01727775973195845,-0.06103961708585015,-0.0007960311465567785,0.0015885772723169393,0.017735470213420708,-0.023711840184988488,-0.012650208728652712,-0.0014625975664169465,0.037702605671450166,0.42736036246569875,0.21955959737255076,0.39229586465310906,-0.017532248906294845,0.3464052748304529,0.11586222443421422,0.1733283392305669,0.21171037072882118,0.22657615989940388,0.026623910334418494,0.203871623286264,-0.02298132811695695
Cho2017,10,0,0.041844413348722076,-0.005396409020284442,-0.01594540403384909,-0.028894908691285578,0.00683420009819618,0.025646509929066152,0.029475361722010558,-0.0016003335868691828,0.010844569509241026,-0.009315396106384766,0.012906532548127467,-0.008506346805197696,0.4083286194264131,0.07959960463277982,0.20059202027256645,-0.1038682995769233,0.22950674811058644,0.06718058155597631,0.2278029346837353,0.3048454522576536,0.12105260135987984,-0.05337516666192773,0.21790032943375626,0.017171247283737607,-0.02079736798505883,0.007872324576540956,8.004795645031454e-06,0.01040268639035193,-0.004305679537624281,-0.035918280748162446,-0.01110581924377273,-0.01847437730704796,0.006792314666877268,0.008949066955324998,-0.007595960627981141,0.04034075900955241,0.2146468750698171,0.317077373924737,0.1620512189460333,-0.026297828061891904,0.23125848931352913,-0.0007444300624149525,0.264181809747108,0.26280950997959934,0.17070536374835366,-0.04673822299937716,0.23256556115835367,0.004283476090321693
Cho2017,11,0,-0.021815354081696478,-0.04354396515759411,-0.007344145799027793,0.007235604141334343,-0.02423448834610613,0.06600797370970803,0.010707320532504854,0.011122047052651537,0.007143639931014647,-0.0017818403007451033,0.009657669172057013,-0.02775055839038516,0.19456719533862302,0.27123682731006415,0.11162838898202762,-0.0414694031782977,0.1924774705435716,-0.05038672905786005,0.24830013988458383,0.19247517210636778,0.16837336388390448,-0.039963388000339675,0.20304955862495203,-0.07121378532090458,0.05485342855547104,0.023223282009840265,0.06804217751999972,0.00659437448226434,0.04870629602843701,0.02607090635992543,0.007148674210781835,0.0004576327305150215,0.010051637854966452,0.0014514818220923084,0.005885981598754436,-0.04112971867062856,0.34640616926687223,0.22722653895380246,0.48458648181980835,0.06909015627646806,0.3527397300134944,0.15519326071352707,0.12137001945885911,0.1600634450172502,0.18373740149667073,0.031183691018905807,0.15505695532426,-0.06367718437090564
Cho2017,12,0,0.0151739663290824,-0.009686741046852387,0.026552993003535533,0.005689513337226567,0.010680072761921849,0.061380812832742444,-0.006174667711182267,0.00825863893252689,0.006308015489477377,0.006241341600329822,0.002797328903607333,-0.007242397576262456,0.10971928197267292,0.24099899624142512,0.31630258962197194,0.10329165382464951,0.22234028927869,-0.06332258511944507,0.20442494204991318,0.23947177534945602,0.24690867048105034,0.021241864215568576,0.23026846262680653,-0.025314989054220288,0.0924709485282875,0.05726086394292452,0.06453035664056461,-0.013970295943861441,0.07142072303725887,0.14914648176067277,0.02002385563015448,0.012716771470994676,0.014464938297274459,-0.002779458666440011,0.015735188466141203,-0.0011587591663655983,0.6590022859462457,0.4912988662574882,0.4303636053109148,-0.11431934031766544,0.5268882525048829,0.46298042540487233,0.148913424291491,0.1282629336806885,0.1755623725440824,0.013324474126295713,0.1509129101720873,-0.029459706042888223
Cho2017,13,0,-0.0128944054747007,-0.009684319081901918,-0.002106239922804701,0.005394082775948,-0.008228321493135774,0.0020495591485675695,-0.02819651028666128,-0.006821314499909635,-0.006040142784334523,0.011078183751163378,-0.013685989190301812,0.02166896628341079,0.1493694334161972,0.1818947680114009,0.09466209776415684,-0.027353667826020188,0.14197543306391833,0.02779761533865414,0.2446300411277042,0.2616506639043529,0.14516984900043448,-0.04973009606363486,0.21715018467749717,-0.016719349533235377,-0.04067000194602004,-0.01818210309187957,-0.05922225000325749,-0.009276124028618726,-0.039358118347052364,-0.07436435402572729,-0.023198671313554114,-0.003457088845904147,0.011556252291440203,0.01737746180249716,-0.0050331692893393525,0.037860783334147795,0.33215084079042423,0.17096256557312026,0.5658335831159638,0.11684137116276976,0.3563156631598361,0.2567184695641119,0.15627905072294904,0.08478227321611859,0.22064083587151273,0.03218089257428185,0.15390071993686014,-0.051765821548236744
Cho2017,14,0,0.030274675138312224,-0.006135277694638485,-0.02614287153600363,-0.028208773337157926,-0.0006678246974432973,-0.06552949508320359,-0.06854707035456083,-0.04161564446232134,0.008344123690595055,0.03844559702257794,-0.03393953037542904,-0.01760678740832416,0.1734803993742714,0.11024350636437048,0.14877775696711104,-0.012351321203580179,0.14416722090191764,0.022689639695693375,0.39836985890129284,0.3337645466807816,0.17826667528605472,-0.11005159180761905,0.30346702695604305,0.07619706307427163,-0.0837427170647466,0.025551850064814544,-0.04481877133603322,0.01946197286435669,-0.03433654611198843,0.10016094661766713,-0.014080455308611187,-0.015516079732446297,0.010465819795873061,0.012273137552242125,-0.00637690508172814,0.08162178585472744,0.41522422423936145,0.15985953577464185,0.21462206936043013,-0.10030107743946566,0.2632352764581445,-0.10418815459296549,0.1661958313422738,0.22175275928262378,0.2915371321028573,0.06267065038029175,0.22649524090925163,-0.01962310295526659
Cho2017,15,0,0.011189915472008812,0.055871847798777546,0.045702449358499236,0.01725626694324521,0.037588070876428535,0.036247490544012904,-0.02014423510192078,-0.011579725763192272,-0.0027009542526262214,0.00872164042464728,-0.011474971705913092,-0.0396333186418946,0.21018908010922538,0.3924915750184132,0.3361200725549639,0.06296549622286926,0.31293357589420084,0.0957548077231065,0.24264115270650913,0.23611339845760224,0.2785521065678613,0.017955476930676076,0.25243555257732425,0.06839688736347728,0.02838904858385721,-0.026522109307033304,0.00789584815709254,-0.010246600213382334,0.003254262477972149,0.06031331568642004,0.027402342721903436,0.006628564173374802,-0.007186751290269944,-0.01729454700608669,0.008948051868336098,0.011476942868749415,0.2693740179723267,0.291593565922761,0.10604070755131519,-0.08166665521050576,0.22233609714880095,0.04690662612212646,0.29385172941328,0.19649515952182922,0.1985698320259554,-0.04764094869366231,0.22963890698702158,0.01028903854717996
Cho2017,16,0,-0.04618517737728932,-0.07369931631170853,-0.1159790510981826,-0.03489693686044664,-0.07862118159572683,-0.04682778206914712,-0.01966218148669068,-0.04659475587235084,0.014740113149541009,0.017201147318115846,-0.01717227473650017,0.07612812113228089,0.4184469078677411,0.6045453896306938,0.7291394035693861,0.15534624785082252,0.5840439003559403,0.38457584672089906,0.26464711848733924,0.34395993170693173,0.43526170719456825,0.0853072943536145,0.3479562524629464,0.12723832579794536,-0.031677783735267306,-0.057573730107457685,-0.027422912727240796,0.002127435504013255,-0.03889147552332193,0.05193776430763033,0.0017272753360592337,-0.004801745233048925,-0.019350416860113493,-0.010538846098086363,-0.007474962252367728,0.05903405189681915,0.2612916377775445,0.5081418577101632,0.30048670480162787,0.019597533512041687,0.35664006676311183,0.04936074227148491,0.14741174209754646,0.14841429132322334,0.19689162757328044,0.02473994273786699,0.16423922033135008,-0.07718344872548064
Cho2017,17,0,0.04461273359331247,0.02681143583087855,0.03176472636085648,-0.006424003616227997,0.034396298595015834,-0.04462342383611937,0.0011361667048754348,-0.008295753405758798,-0.008066918196034285,-0.00460154245045486,-0.005075501632305883,-0.06278537943135774,0.4044244436035087,0.24548081153366075,0.2782197045333855,-0.0631023695350616,0.30937498655685164,0.01484015259216335,0.11155823131257953,0.16835857265756393,0.20299192466607863,0.04571684667674955,0.16096957621207403,-0.06623120147886968,-0.004358660430161421,-0.007471499703948986,-0.02872121581564578,-0.012181277692742179,-0.013517125316585396,-0.017413978468815042,0.004213178438693851,-0.01520372203094239,0.01003111026299617,0.0029089659121511588,-0.00031981110975079036,0.0005064738080845718,0.0733355810234897,0.12319290368126215,0.3107551976762827,0.1187098083263965,0.16909456079367816,-0.027348665561506114,0.17711227238541882,0.18754820522500504,0.15661541483705546,-0.010248428774181681,0.17375863081582643,-0.09548933656310239
Cho2017,18,0,-0.13992016209624727,-0.21051164225113222,-0.24475019377381377,-0.05241501583878325,-0.19839399937373112,-0.16672185411735907,-0.036893840867692124,-0.01902799786241648,-0.06275392659449505,-0.012930042863401462,-0.03955858844153455,-0.025905791782611754,0.7795575870612259,0.7517648357330577,0.8798385475190377,0.05014048022890588,0.8037203234377738,0.5824394634168478,0.243772942496084,0.26015758734425715,0.37276024216507747,0.06449364983449674,0.2922302573351396,0.12037203690255804,-0.15497148070040256,-0.12108089953691922,-0.1784460901531537,-0.011737304726375575,-0.1514994901301585,0.058121980546730706,-0.007580409104241439,-0.01868953606665234,-0.03185488948251379,-0.012137240189136176,-0.019374944884469187,0.025830106988932875,0.6448295742270875,0.578825418852609,0.7360805221259601,0.04562547394943628,0.6532451717352189,0.10563837367998676,0.20836123245863128,0.2040940949657755,0.24067304914674592,0.01615590834405732,0.21770945885705087,-0.012242796756073546
Cho2017,19,0,0.07275816295276896,0.131404555103453,0.07852328271228885,0.0028825598797599453,0.09422866692283693,-0.1050384517343892,0.012260961195769913,-0.013205344515005499,0.01980479382933005,0.003771916316780068,0.006286803503364822,0.0014419697811968353,0.4199025961411852,0.5622744349502682,0.36666236740782965,-0.026620114366677772,0.44961313283309434,0.022910047421240032,0.27946079761363257,0.21319076017573138,0.16160388786823218,-0.058928454872700195,0.21808514855253205,-0.03303855898272413,0.02634671961218884,0.061722556394615394,0.016161388140778787,-0.005092665735705026,0.034743554715861005,-0.1583221494947977,0.01830972667729652,0.04355821669727115,0.007602250253682606,-0.005353738211806957,0.023156731209416758,0.07079523196378333,0.26242518653591845,0.31769427531905103,0.11047658286149364,-0.0759743018372124,0.23019868157215437,-0.21084742453620162,0.22698098051874013,0.30461802833567575,0.2208558041106231,-0.003062588204058511,0.25081827098834636,0.05283200782851485
Cho2017,20,0,-0.1316903790427182,-0.13701586364309812,-0.15189696958049123,-0.010103295268886522,-0.14020107075543586,-0.05698124052525042,-0.018173485524677454,-0.03382515387694296,-0.021738822107527398,-0.001782668291424972,-0.024579153836382605,-0.026237133236694313,0.8545078974695066,0.8149755627579169,0.8758567489476968,0.010674425739095106,0.8484467363917068,0.5358430463730063,0.14694687947096524,0.26920188467706063,0.2506572872863788,0.05185520390770679,0.22226868381146825,0.012698566191929115,-0.05980823301582872,-0.005860742940556886,-0.0364971147698188,0.01165555912300496,-0.034055363575401475,0.02122708031016227,-0.0075540647554113065,0.022947501937065788,-0.007687070791233431,-6.650301791106226e-05,0.0025687887968070173,-0.004677929955760719,0.527974800944778,0.14564565572478988,0.35704178430759675,-0.08546650831859062,0.34355408032572154,-0.0053477697403325475,0.1641610377219921,0.25393033256545505,0.4058062976641815,0.12082262997109472,0.2746325559838762,0.09233483810523287
Cho2017,21,0,0.11130827138439363,0.11363957361669338,0.06498989304770283,-0.023159189168345397,0.09664591268292995,0.0984371375525852,0.04080971905753061,0.007992267941585574,0.02278706724735447,-0.009011325905088071,0.02386301808215689,0.00742185437773298,0.7410316727994231,0.7191076801330787,0.47673638631883397,-0.13214764324029454,0.6456252464171119,0.47031425403956373,0.32936932872231783,0.19124407338739516,0.2665472550344703,-0.03141103684392377,0.26238688571472774,0.08967967780537123,0.17554562610189084,0.1783032399628322,0.12132587376974678,-0.02710987616607203,0.15839157994482328,0.11064490973983827,0.019359032265054643,0.024130619755661345,0.019099047737541373,-0.00012999226375663524,0.020862899919419118,-0.048763720668214126,0.844943257200151,0.8923985386829506,0.7861878367198795,-0.029377710240135746,0.8411765442009936,0.5542563868211751,0.23047563921130704,0.18856018627621296,0.17595968421595312,-0.027257977497676954,0.19833183656782438,-0.04648731244714837
Cho2017,22,0,0.0031992339209232336,-0.03192845778526945,-0.0883693927569732,-0.04578431333894822,-0.039032872207106474,0.14049164869504116,-0.014089617163524255,0.02614097278003482,-0.019604975320465103,-0.0027576790784704227,-0.0025178732346515125,0.013854636613286767,0.07331317454070257,0.293184364385748,0.5835696460264216,0.2551282357428595,0.3166890616509574,-0.07603311381270571,0.16786634814704943,0.2610400926840156,0.16346196598849788,-0.0022021910792757726,0.19745613560652098,-0.11453717340644524,-0.006423618719088637,-0.02309273093098415,0.05185245266890767,0.029138035693998154,0.007445367672944962,0.06384462790818075,-0.03114460896518339,-0.0008130695879326077,-0.026146972566194263,0.002498818199494563,-0.019368217039770087,0.03784553450877515,0.049251557888658246,0.18307141999758914,0.366475014965975,0.1586117285386584,0.1995993309507408,-0.006276232939825423,0.23590591473596784,0.10422995101747215,0.2231542464230922,-0.006375834156437817,0.18776337072551075,-0.025802826709834647
Cho2017,23,0,0.030018664812233965,-0.06789143401266962,-0.04700732678126067,-0.038512995796747315,-0.028293365327232107,-0.10438328589937168,0.027783216302187837,-0.004570268233542118,0.027434324965425506,-0.00017444566838116515,0.016882424344690408,-0.021039082547607096,0.22410807325968385,0.5552603466733481,0.42514535597985537,0.10051864136008576,0.4015045919709624,0.2436488259538486,0.250794073509332,0.3600045024981595,0.30825405298965386,0.028729989740160916,0.30635087633238184,0.08442935056795363,-0.020790816553751895,-0.018918940375295706,-0.003831481521366457,0.00847966751619272,-0.01451374615013802,0.042740816108720305,0.016465410731654827,-0.0005070146158046042,-0.005942890947068892,-0.01120415083936186,0.00333850172292711,-0.06558205295979386,0.18830042403943667,0.21243141155929934,0.05102634370521604,-0.06863704016711031,0.15058605976798403,-0.1604449368050286,0.14095648100189678,0.16238275921539355,0.17213003002499902,0.015586774511551117,0.1584897567474298,-0.032537880620864414
Cho2017,24,0,0.010497987382914133,-0.07461701245417834,-0.05452889561904542,-0.032513441500979776,-0.03954930689676988,0.03857278644192449,0.029651946824737565,0.008950626694076182,0.05728165214609908,0.013814852660680757,0.03196140855497094,-0.002319008469636282,0.3538045005303191,0.43272129807621773,0.48460649885889,0.06540099916428546,0.42371076582180894,0.12026862367254341,0.20713392653323043,0.11323144817981443,0.3179483355087306,0.05540720448775008,0.2127712367405918,-0.014779370394159164,0.009484767009397058,-0.04136985546502865,-0.04336857892993777,-0.026426672969667414,-0.025084555795189787,-0.008380847555833201,0.03711407969065998,-0.007643762461136399,0.06870842593516695,0.015797173122253483,0.03272624772156351,0.01879978680289704,0.3011841349847283,0.29086250813436487,0.29745016109344324,-0.0018669869456425237,0.29649893473751215,0.14580772096359837,0.2905573850753326,0.20205841952110493,0.3950983473825221,0.052270481153594756,0.29590471732631984,0.06418485094404251
Cho2017,25,0,0.018431806120344067,-0.01963880454764068,0.0400516220617277,0.01080990797069182,0.012948207878143695,-0.03765480334027202,0.012667893387461715,0.012648975437590823,0.021079665916129108,0.004205886264333696,0.015465511580393882,-0.027347283292236943,0.22759143135022564,0.3019231077370761,0.30461512076781827,0.03851184470879632,0.27804321995170667,0.03892730740545245,0.14954025000995413,0.2222311163534481,0.16002912079804535,0.005244435394045607,0.17726682905381586,0.012459036731039633,-0.06615586897553069,-0.0016908418923678502,-0.02301648332749477,0.02156969282401796,-0.030287731398464437,-0.040215255238279284,-0.008547956591894064,-0.028532455149353368,-0.015989523100945962,-0.003720783254525949,-0.01768997828073113,0.014499625070595707,0.4902960927829391,0.08752429710413746,0.18679020637654348,-0.15175294320319782,0.25487019875454003,0.011049155430694124,0.17971971274879564,0.2344580116802773,0.16835013358269738,-0.005684789583049132,0.1941759526705901,-0.029673305529051203
Cho2017,26,0,0.06462224094203277,0.08331734479787088,0.08769264095292544,0.011535200005446333,0.07854407556427635,0.057314985724530663,-0.025974306639809534,0.004983453736509177,0.01865825402193772,0.022316280330873628,-0.0007775329604542113,0.0035011942992093023,0.4161791577916392,0.5617793720668631,0.5626547850089261,0.07323781360864343,0.5135377716224762,0.4416602978588138,0.24123253894672456,0.23693235205279167,0.25614171043943823,0.007454585746356836,0.24476886714631815,0.052455861752530246,0.013224970637977135,0.0694418280490883,0.05610629425013016,0.02144066180607651,0.046257697645731864,0.04187452195554942,-0.04466763932302164,-0.007498233850336188,-0.011457805050181307,0.016604917136420167,-0.02120789274117971,0.06655458520275362,0.11305386785391484,0.5238928516753164,0.4775725946793838,0.18225936341273447,0.3715064380695383,0.13583492934509087,0.29814512210458355,0.15590730735911876,0.18778455767890603,-0.05518028221283876,0.21394566238086943,-0.09661845483898239
Cho2017,27,0,-0.08177162798664914,-0.04556442798014512,-0.04471724252834837,0.018527192729150384,-0.057351099498380874,-0.007861998628868655,-0.07120683740776029,-0.05684069604400433,-0.04465166111294334,0.013277588147408478,-0.05756639818823598,-0.07929003616324612,0.5563836496779254,0.29232729183716566,0.3521092213897647,-0.10213721414408035,0.40027338763495196,0.1223553012337193,0.4099180511294428,0.341022397530597,0.271597580439694,-0.0691602353448744,0.34084600969991125,0.1501007462390388,-0.04491749536353716,-0.016962236765207573,0.023563252838007073,0.03424037410077212,-0.012772159763579219,-0.029171315686637927,-0.037970015282460835,-0.06483830721146457,-0.032839555306488015,0.00256522998798641,-0.045215959266804474,-0.005562069156389962,0.28323554570984844,0.13975775454019934,0.22760483607699206,-0.02781535481642819,0.21686604544234664,0.1311567050187988,0.24201711095403355,0.3518891603418896,0.17766819877801168,-0.032174456088010936,0.2571914900246449,0.029760513394112214
Cho2017,28,0,0.019469734941421214,0.007854582707394295,0.01046690704274419,-0.004501413949338512,0.012597074897186566,0.05366296478619875,0.027679454870777408,0.004677189870392191,-0.00891896906745945,-0.018299211969118427,0.007812558557903384,0.0574338180297698,0.21062331312404337,0.09167207435544993,0.09120518029945102,-0.059709066412296175,0.13116685592631477,-0.03175659872433715,0.20012456901916706,0.1387930060717952,0.20441846035384265,0.0021469456673377935,0.18111201181493497,-0.01878924322905771,0.0022916197710061885,-0.0040637717302042554,0.027855471059279442,0.012781925644136626,0.008694439700027125,0.013507045131542425,0.02187626492094417,0.005852004107772595,0.022810801259850907,0.00046726816945336785,0.016846356762855893,0.023990754044788065,0.1823294503959641,0.13993430005841434,0.2950947877350665,0.05638266866955118,0.2057861793964816,0.08886887038455371,0.17330317899308884,0.2896761668289569,0.1931895914597693,0.009943206233340232,0.21872297909393834,0.02432648872919033
Cho2017,29,0,-0.04958838675067527,-0.02758422040126421,0.002168081451105708,0.02587823410089049,-0.02500150856694459,-0.05073742840314102,-0.021206045724432226,-0.025514069776077716,-0.01698706642683938,0.0021094896487964237,-0.02123572730911644,-0.0251859235320538,0.32150312549536664,0.20157701628287852,0.1825842235262254,-0.06945945098457063,0.23522145510149017,0.07162996306568357,0.1904919216020668,0.2354831160039976,0.1582355907292758,-0.016128165436395503,0.19473687611178003,0.002695033230620749,0.028704164143775614,0.040534686255328134,0.004836539049717918,-0.011933812547028846,0.024691796482940554,-0.0814946002031094,0.0020014465492015146,-0.001236710765367346,-0.03485067343381218,-0.018426059991506847,-0.011361979216659338,-0.047996470122156916,0.2058714933522861,0.2609322724112334,0.13716462946195782,-0.034353431945164145,0.20132279840849243,-0.0607558530082577,0.1764934444346666,0.1826441289629563,0.2797861200405615,0.05164633780294746,0.21297456447939478,0.041974737762748356
Cho2017,30,0,-0.01804933837103631,-0.042885882592899854,-0.03910319452842323,-0.01052692807869346,-0.03334613849745313,0.044687167068584915,0.00592926523902257,-0.03756420298400153,0.0015926569267649025,-0.002168304156128834,-0.010014093606071353,0.02765337046755446,0.12051310334561212,0.27607719462141855,0.2211181092747787,0.050302502964583294,0.20590280241393644,0.021042721301220466,0.20626839541080066,0.295118314153867,0.11718020876763872,-0.04454409332158097,0.20618897277743545,-0.03992657378901781,-0.05390513366879843,-0.01870861441634694,-0.015344650718443166,0.01928024147517763,-0.029319466267862845,-0.020359984079893062,-0.04218187423001134,-0.059480304972431286,-0.014281250648523543,0.013950311790743897,-0.038647809950322055,-0.05822728043153339,0.39056829229209217,0.20698533856901669,0.19507727338088782,-0.09774550945560218,0.2642103014139989,0.125742529140509,0.2481078513143942,0.37681617936670747,0.18827331810335782,-0.02991726660551819,0.27106578292815314,0.14289109506314743
Cho2017,31,0,0.005092292269454417,-0.015015828454142205,0.01679210166542735,0.005849904697986466,0.002289521826913187,-0.00289495140870207,-0.009376387248916422,-0.022555115273390183,-0.02396481012782861,-0.007294211439456093,-0.01863210421671174,-0.02061698712453493,0.0963296865588401,0.13920260008220425,0.1982993637937099,0.050984838617434906,0.14461055014491808,-0.10653609973216238,0.16895319927109684,0.16641553414118898,0.20177026574093293,0.016408533234918046,0.1790463330510729,-0.040536731597063634,-0.017435450306447393,0.05296774419179204,0.05049169564236694,0.033963572974407163,0.028674663175903864,0.043024416578848236,0.0009602576992924045,0.02697889659886945,-0.009567781192651496,-0.00526401944597195,0.006123791035170119,-0.007477595153656973,0.15619548795978966,0.4453360136868869,0.33017110204814004,0.08698780704417519,0.31056753456493885,0.16158787359317459,0.12694534982445826,0.2299250716994704,0.18755388013005964,0.030304265152800686,0.18147476721799607,-0.03229076460631116
Cho2017,32,0,-0.0012571684870481305,-0.0025013740820495805,0.042219603514781476,0.021738386000914805,0.012820353648561255,0.03272972180137044,0.010762710696128263,0.01304601916747555,-0.00021703605988890619,-0.005489873378008585,0.007863897934571635,0.05183245358708279,0.10770270208939886,0.1052813869932564,0.5236289573815316,0.20796312764606636,0.24553768215472896,0.032136416767034846,0.20173182299218487,0.1608204253104083,0.17730839159419443,-0.01221171569899522,0.1799535466322625,-0.043458863956635375,0.03153856691174612,0.04150726088565142,0.048812995669371397,0.008637214378812638,0.040619607822256314,0.06640622753069844,-0.0096136614022702,0.01779785975052234,0.002205551804010449,0.0059096066031403246,0.0034632500507541966,-0.010551401998967813,0.2958507091103103,0.4236257860279967,0.4693763826293307,0.08676283675951019,0.39628429258921255,0.17178770900405493,0.19420174790863023,0.18145023689786122,0.09254070259132331,-0.050830522658653454,0.1560642291326049,-0.02714977063603959
Cho2017,33,0,-0.01850483837818552,0.021086688907256294,0.05082394783032275,0.034664393104254135,0.017801932786464508,0.0267948661567213,-0.04584772379242283,-0.019743425627577433,-0.0403742393663807,0.002736742213021063,-0.03532179626212698,-0.0031860728467779805,0.18716799397269523,0.2334863787070193,0.37945908417489976,0.09614554510110225,0.26670448561820476,0.23096119026973982,0.33097879586565104,0.2398330152467333,0.3228448464136734,-0.004066974725988826,0.2978855525086859,0.06053372870732146,0.025334928109259816,-0.0033686202250861,0.0667331675390616,0.02069911971490089,0.029566491807745104,0.030980754098591006,-0.010925158427854628,-0.03581787664233524,0.01240129750344348,0.011663227965649052,-0.01144724585558213,0.06513214667972848,0.24349678929470792,0.136389361403532,0.42875753936714844,0.09263037503622026,0.2695478966884628,0.03340268108525505,0.23869123174278256,0.30683576399267365,0.16317714539045935,-0.0377570431761616,0.23623471370863855,-0.11094364027726622
Cho2017,34,0,-0.0019963466518407346,-0.06986839119258142,-0.02807889587164221,-0.013041274609900736,-0.03331454457202145,-0.006448849230278515,-0.01724914201219756,0.011963924694630033,0.003896700827696937,0.01057292141994725,-0.00046283882995686363,-0.017534068687756532,0.29438634691366095,0.5634738249039403,0.25282842923632864,-0.02077895883866615,0.3702295336846433,0.11055248464308699,0.14782059320005012,0.26356229461358605,0.1762303944774586,0.014204900638704249,0.1958710940970316,-0.05200120411900174,-0.003357609716183806,0.028597598732822777,-0.03104012347521539,-0.013841256879515793,-0.001933378152858806,-0.009410264229085039,-0.010019049700464086,-0.012007821275940567,-0.011480830812448356,-0.0007308905559921348,-0.01116923392961767,0.02012407044706346,0.14565287427277085,0.21150331893124857,0.29296798175810457,0.07365755374266686,0.21670805832070802,-0.04938199397914702,0.15588204677778922,0.22583885531821654,0.10759890813967508,-0.024141569319057067,0.16310660341189362,-0.13459552941802838
